timestamp,name,symbol,ref_cur,close,volume,market_cap
2016-04-10 23:59:59,Bitcoin,BTC,USD,421.563995361328,73478600.0,6499536743.7
2016-04-11 23:59:59,Bitcoin,BTC,USD,422.483001708984,50747500.0,6515321584.5
2016-04-12 23:59:59,Bitcoin,BTC,USD,425.190002441406,70728800.0,6558651417.75
2016-04-13 23:59:59,Bitcoin,BTC,USD,423.734008789062,69060400.0,6537929599.55
2016-04-14 23:59:59,Bitcoin,BTC,USD,424.282012939453,45281000.0,6548113818.8
2016-04-15 23:59:59,Bitcoin,BTC,USD,429.713012695312,54801500.0,6633436609.7
2016-04-16 23:59:59,Bitcoin,BTC,USD,430.571990966797,39392800.0,6648182380.2
2016-04-17 23:59:59,Bitcoin,BTC,USD,427.398986816406,52125900.0,6600878375.7
2016-04-18 23:59:59,Bitcoin,BTC,USD,428.591003417969,55670900.0,6620723761.15
2016-04-19 23:59:59,Bitcoin,BTC,USD,435.509002685547,52810500.0,6729223762.6
2016-04-20 23:59:59,Bitcoin,BTC,USD,441.389007568359,72890096.0,6821898724.23
2016-04-21 23:59:59,Bitcoin,BTC,USD,449.424987792969,68204704.0,6947795902.5
2016-04-22 23:59:59,Bitcoin,BTC,USD,445.736999511719,58804400.0,6892364370.45
2016-04-23 23:59:59,Bitcoin,BTC,USD,450.282012939453,50485400.0,6964275295.95
2016-04-24 23:59:59,Bitcoin,BTC,USD,458.554992675781,68198400.0,7093731211.25
2016-04-25 23:59:59,Bitcoin,BTC,USD,461.425994873047,87091800.0,7139621426.7
2016-04-26 23:59:59,Bitcoin,BTC,USD,466.088989257812,78971904.0,7213507974.07
2016-04-27 23:59:59,Bitcoin,BTC,USD,444.68701171875,93564896.0,6883732525.65
2016-04-28 23:59:59,Bitcoin,BTC,USD,449.010986328125,74064704.0,6952183241.58
2016-04-29 23:59:59,Bitcoin,BTC,USD,455.096984863281,49258500.0,7048201013.25
2016-04-30 23:59:59,Bitcoin,BTC,USD,448.317993164062,69322600.0,6944860514.15
2016-05-01 23:59:59,Bitcoin,BTC,USD,451.875,40660100.0,7001712750.0
2016-05-02 23:59:59,Bitcoin,BTC,USD,444.669006347656,92127000.0,6891791430.3
2016-05-03 23:59:59,Bitcoin,BTC,USD,450.303985595703,59366400.0,6980826502.4
2016-05-04 23:59:59,Bitcoin,BTC,USD,446.721984863281,50407300.0,6927161701.3
2016-05-05 23:59:59,Bitcoin,BTC,USD,447.976013183594,50440800.0,6948331748.0
2016-05-06 23:59:59,Bitcoin,BTC,USD,459.602996826172,72796800.0,7130556703.8
2016-05-07 23:59:59,Bitcoin,BTC,USD,458.536010742188,38364500.0,7115722135.6
2016-05-08 23:59:59,Bitcoin,BTC,USD,458.548004150391,40315000.0,7117822793.7
2016-05-09 23:59:59,Bitcoin,BTC,USD,460.483001708984,55493100.0,7149827444.4
2016-05-10 23:59:59,Bitcoin,BTC,USD,450.894989013672,58956100.0,7002714976.5
2016-05-11 23:59:59,Bitcoin,BTC,USD,452.727996826172,50605200.0,7032699388.4
2016-05-12 23:59:59,Bitcoin,BTC,USD,454.765991210938,59849300.0,7065960832.45
2016-05-13 23:59:59,Bitcoin,BTC,USD,455.670013427734,60845000.0,7081726954.5
2016-05-14 23:59:59,Bitcoin,BTC,USD,455.670989990234,37209000.0,7083394303.22
2016-05-15 23:59:59,Bitcoin,BTC,USD,457.567993164062,28514000.0,7114461730.4
2016-05-16 23:59:59,Bitcoin,BTC,USD,454.162994384766,59171500.0,7063120267.85
2016-05-17 23:59:59,Bitcoin,BTC,USD,453.782989501953,64100300.0,7058821456.5
2016-05-18 23:59:59,Bitcoin,BTC,USD,454.618988037109,86850096.0,7073564772.18
2016-05-19 23:59:59,Bitcoin,BTC,USD,438.714996337891,96027400.0,6827425412.38
2016-05-20 23:59:59,Bitcoin,BTC,USD,442.675994873047,81987904.0,6890716749.8
2016-05-21 23:59:59,Bitcoin,BTC,USD,443.18798828125,42762300.0,6900237725.4
2016-05-22 23:59:59,Bitcoin,BTC,USD,439.322998046875,39657600.0,6842082300.45
2016-05-23 23:59:59,Bitcoin,BTC,USD,444.154998779297,50582500.0,6919346394.62
2016-05-24 23:59:59,Bitcoin,BTC,USD,445.980987548828,65783100.0,6949432035.35
2016-05-25 23:59:59,Bitcoin,BTC,USD,449.598999023438,65231000.0,7007360094.2
2016-05-26 23:59:59,Bitcoin,BTC,USD,453.384002685547,65203800.0,7067871183.6
2016-05-27 23:59:59,Bitcoin,BTC,USD,473.463989257812,164780992.0,7382558439.6
2016-05-28 23:59:59,Bitcoin,BTC,USD,530.039978027344,181199008.0,8266477338.0
2016-05-29 23:59:59,Bitcoin,BTC,USD,526.232971191406,148736992.0,8209050618.45
2016-05-30 23:59:59,Bitcoin,BTC,USD,533.864013671875,87958704.0,8330000111.4
2016-05-31 23:59:59,Bitcoin,BTC,USD,531.385986328125,138450000.0,8293035755.05
2016-06-01 23:59:59,Bitcoin,BTC,USD,536.919982910156,86061800.0,8381321200.0
2016-06-02 23:59:59,Bitcoin,BTC,USD,537.971984863281,60378200.0,8399598923.4
2016-06-03 23:59:59,Bitcoin,BTC,USD,569.193969726562,122020000.0,8889102698.0
2016-06-04 23:59:59,Bitcoin,BTC,USD,572.726989746094,94925296.0,8945981421.82
2016-06-05 23:59:59,Bitcoin,BTC,USD,574.976989746094,68874096.0,8983555643.4
2016-06-06 23:59:59,Bitcoin,BTC,USD,585.536987304688,72138896.0,9151021089.23
2016-06-07 23:59:59,Bitcoin,BTC,USD,576.596984863281,107770000.0,9013335474.15
2016-06-08 23:59:59,Bitcoin,BTC,USD,581.64501953125,80265800.0,9094354020.88
2016-06-09 23:59:59,Bitcoin,BTC,USD,574.630004882812,71301000.0,8987040811.0
2016-06-10 23:59:59,Bitcoin,BTC,USD,577.469970703125,66991900.0,9033522014.25
2016-06-11 23:59:59,Bitcoin,BTC,USD,606.726989746094,82357000.0,9493578714.4
2016-06-12 23:59:59,Bitcoin,BTC,USD,672.783996582031,277084992.0,10529624646.8
2016-06-13 23:59:59,Bitcoin,BTC,USD,704.3759765625,243295008.0,11026918233.0
2016-06-14 23:59:59,Bitcoin,BTC,USD,685.559020996094,186694000.0,10734585655.9
2016-06-15 23:59:59,Bitcoin,BTC,USD,694.468994140625,99223800.0,10876756116.3
2016-06-16 23:59:59,Bitcoin,BTC,USD,766.307983398438,271633984.0,12004751235.6
2016-06-17 23:59:59,Bitcoin,BTC,USD,748.908996582031,363320992.0,11734973407.3
2016-06-18 23:59:59,Bitcoin,BTC,USD,756.226989746094,252718000.0,11852610450.4
2016-06-19 23:59:59,Bitcoin,BTC,USD,763.781005859375,136184992.0,11974386667.3
2016-06-20 23:59:59,Bitcoin,BTC,USD,737.226013183594,174511008.0,11561085978.8
2016-06-21 23:59:59,Bitcoin,BTC,USD,666.651977539062,309944000.0,10456853277.5
2016-06-22 23:59:59,Bitcoin,BTC,USD,596.116027832031,266392992.0,9352374506.6
2016-06-23 23:59:59,Bitcoin,BTC,USD,623.976989746094,253462000.0,9791649876.52
2016-06-24 23:59:59,Bitcoin,BTC,USD,665.299011230469,224316992.0,10442233719.4
2016-06-25 23:59:59,Bitcoin,BTC,USD,665.122985839844,126656000.0,10442165050.8
2016-06-26 23:59:59,Bitcoin,BTC,USD,629.367004394531,109225000.0,9883123076.92
2016-06-27 23:59:59,Bitcoin,BTC,USD,655.275024414062,122134000.0,10292371661.2
2016-06-28 23:59:59,Bitcoin,BTC,USD,647.0009765625,138384992.0,10164806260.6
2016-06-29 23:59:59,Bitcoin,BTC,USD,639.890014648438,142456000.0,10055423427.0
2016-06-30 23:59:59,Bitcoin,BTC,USD,673.336975097656,138980000.0,10583527799.4
2016-07-01 23:59:59,Bitcoin,BTC,USD,676.296020507812,134431008.0,10632674989.8
2016-07-02 23:59:59,Bitcoin,BTC,USD,703.702026367188,112354000.0,11066171356.3
2016-07-03 23:59:59,Bitcoin,BTC,USD,658.664001464844,129512000.0,10360455388.0
2016-07-04 23:59:59,Bitcoin,BTC,USD,683.661987304688,92008400.0,10756225161.5
2016-07-05 23:59:59,Bitcoin,BTC,USD,670.627014160156,130476000.0,10553590036.3
2016-07-06 23:59:59,Bitcoin,BTC,USD,677.330993652344,134960992.0,10661460872.4
2016-07-07 23:59:59,Bitcoin,BTC,USD,640.56201171875,258091008.0,10084880015.6
2016-07-08 23:59:59,Bitcoin,BTC,USD,666.523010253906,141970000.0,10496037616.4
2016-07-09 23:59:59,Bitcoin,BTC,USD,650.960021972656,180536000.0,10252979329.9
2016-07-10 23:59:59,Bitcoin,BTC,USD,649.359985351562,102532000.0,10229001841.0
2016-07-11 23:59:59,Bitcoin,BTC,USD,647.658996582031,107910000.0,10203318330.2
2016-07-12 23:59:59,Bitcoin,BTC,USD,664.551025390625,138172992.0,10470577835.3
2016-07-13 23:59:59,Bitcoin,BTC,USD,654.468017578125,131449000.0,10312716681.1
2016-07-14 23:59:59,Bitcoin,BTC,USD,658.078002929688,98511400.0,10370714377.5
2016-07-15 23:59:59,Bitcoin,BTC,USD,663.255004882812,81673104.0,10453381649.6
2016-07-16 23:59:59,Bitcoin,BTC,USD,660.767028808594,50330200.0,10415413843.4
2016-07-17 23:59:59,Bitcoin,BTC,USD,679.458984375,74407904.0,10711263459.6
2016-07-18 23:59:59,Bitcoin,BTC,USD,673.106018066406,69465000.0,10612299585.4
2016-07-19 23:59:59,Bitcoin,BTC,USD,672.864013671875,61203300.0,10609525767.2
2016-07-20 23:59:59,Bitcoin,BTC,USD,665.684997558594,94636400.0,10497527595.7
2016-07-21 23:59:59,Bitcoin,BTC,USD,665.012023925781,60491800.0,10487976073.3
2016-07-22 23:59:59,Bitcoin,BTC,USD,650.619018554688,134169000.0,10261989674.1
2016-07-23 23:59:59,Bitcoin,BTC,USD,655.556030273438,69532200.0,10340881944.1
2016-07-24 23:59:59,Bitcoin,BTC,USD,661.284973144531,118184000.0,10432244355.1
2016-07-25 23:59:59,Bitcoin,BTC,USD,654.096984863281,78176496.0,10319876748.9
2016-07-26 23:59:59,Bitcoin,BTC,USD,651.783996582031,225135008.0,10284392843.4
2016-07-27 23:59:59,Bitcoin,BTC,USD,654.351989746094,147460992.0,10325917978.9
2016-07-28 23:59:59,Bitcoin,BTC,USD,655.034973144531,86428400.0,10337749269.3
2016-07-29 23:59:59,Bitcoin,BTC,USD,656.992004394531,60703500.0,10369809305.9
2016-07-30 23:59:59,Bitcoin,BTC,USD,655.046997070312,38456100.0,10340045284.2
2016-07-31 23:59:59,Bitcoin,BTC,USD,624.681030273438,110818000.0,9861866432.96
2016-08-01 23:59:59,Bitcoin,BTC,USD,606.27197265625,121887000.0,9572348580.1
2016-08-02 23:59:59,Bitcoin,BTC,USD,547.465026855469,330932992.0,8644864334.94
2016-08-03 23:59:59,Bitcoin,BTC,USD,566.35498046875,207982000.0,8944279139.34
2016-08-04 23:59:59,Bitcoin,BTC,USD,578.289001464844,125292000.0,9133817994.68
2016-08-05 23:59:59,Bitcoin,BTC,USD,575.043029785156,66127900.0,9083715053.11
2016-08-06 23:59:59,Bitcoin,BTC,USD,587.778015136719,80797296.0,9286055404.13
2016-08-07 23:59:59,Bitcoin,BTC,USD,592.690002441406,82398400.0,9364710626.88
2016-08-08 23:59:59,Bitcoin,BTC,USD,591.054016113281,61194100.0,9339910962.91
2016-08-09 23:59:59,Bitcoin,BTC,USD,587.801025390625,92228096.0,9289374234.8
2016-08-10 23:59:59,Bitcoin,BTC,USD,592.10302734375,102905000.0,9358441335.08
2016-08-11 23:59:59,Bitcoin,BTC,USD,589.119995117188,74514400.0,9312340020.48
2016-08-12 23:59:59,Bitcoin,BTC,USD,587.559020996094,69218000.0,9288722581.24
2016-08-13 23:59:59,Bitcoin,BTC,USD,585.588012695312,43563000.0,9258715471.54
2016-08-14 23:59:59,Bitcoin,BTC,USD,570.473022460938,60851100.0,9020848474.94
2016-08-15 23:59:59,Bitcoin,BTC,USD,567.239990234375,57262300.0,8970719083.2
2016-08-16 23:59:59,Bitcoin,BTC,USD,577.439025878906,58405200.0,9132941526.43
2016-08-17 23:59:59,Bitcoin,BTC,USD,573.216003417969,54443000.0,9066995409.02
2016-08-18 23:59:59,Bitcoin,BTC,USD,574.317993164062,59896600.0,9085487924.62
2016-08-19 23:59:59,Bitcoin,BTC,USD,575.630004882812,50631600.0,9107313927.36
2016-08-20 23:59:59,Bitcoin,BTC,USD,581.697021484375,45301400.0,9204384754.4
2016-08-21 23:59:59,Bitcoin,BTC,USD,581.307983398438,38299400.0,9199366516.7
2016-08-22 23:59:59,Bitcoin,BTC,USD,586.752990722656,72844000.0,9286647693.55
2016-08-23 23:59:59,Bitcoin,BTC,USD,583.414978027344,85349200.0,9234845697.42
2016-08-24 23:59:59,Bitcoin,BTC,USD,580.182006835938,56328200.0,9184728960.5
2016-08-25 23:59:59,Bitcoin,BTC,USD,577.760986328125,136130000.0,9147297035.52
2016-08-26 23:59:59,Bitcoin,BTC,USD,579.651000976562,48856800.0,9178145243.32
2016-08-27 23:59:59,Bitcoin,BTC,USD,569.947021484375,59698300.0,9025464112.14
2016-08-28 23:59:59,Bitcoin,BTC,USD,573.911987304688,86301600.0,9089312934.82
2016-08-29 23:59:59,Bitcoin,BTC,USD,574.106994628906,110398000.0,9093420855.11
2016-08-30 23:59:59,Bitcoin,BTC,USD,577.502990722656,70342400.0,9148340523.6
2016-08-31 23:59:59,Bitcoin,BTC,USD,575.471984863281,75840896.0,9117106216.7
2016-09-01 23:59:59,Bitcoin,BTC,USD,572.302978515625,76923400.0,9067854883.5
2016-09-02 23:59:59,Bitcoin,BTC,USD,575.536987304688,79910800.0,9120159588.88
2016-09-03 23:59:59,Bitcoin,BTC,USD,598.211975097656,159014000.0,9480380026.32
2016-09-04 23:59:59,Bitcoin,BTC,USD,608.633972167969,97942896.0,9646846465.46
2016-09-05 23:59:59,Bitcoin,BTC,USD,606.590026855469,82446800.0,9615468144.84
2016-09-06 23:59:59,Bitcoin,BTC,USD,610.435974121094,78529104.0,9677437247.52
2016-09-07 23:59:59,Bitcoin,BTC,USD,614.544006347656,75032400.0,9743676239.81
2016-09-08 23:59:59,Bitcoin,BTC,USD,626.315979003906,86713000.0,9931412643.55
2016-09-09 23:59:59,Bitcoin,BTC,USD,622.861022949219,64550200.0,9877681031.6
2016-09-10 23:59:59,Bitcoin,BTC,USD,623.508972167969,45016800.0,9889124589.92
2016-09-11 23:59:59,Bitcoin,BTC,USD,606.718994140625,73610800.0,9624021892.48
2016-09-12 23:59:59,Bitcoin,BTC,USD,608.242980957031,72812304.0,9649385919.48
2016-09-13 23:59:59,Bitcoin,BTC,USD,609.241027832031,86920600.0,9666424847.94
2016-09-14 23:59:59,Bitcoin,BTC,USD,610.684020996094,47877700.0,9690463177.01
2016-09-15 23:59:59,Bitcoin,BTC,USD,607.155029296875,59464600.0,9635571707.58
2016-09-16 23:59:59,Bitcoin,BTC,USD,606.973022460938,64963400.0,9633710359.34
2016-09-17 23:59:59,Bitcoin,BTC,USD,605.984008789062,37140300.0,9619198525.06
2016-09-18 23:59:59,Bitcoin,BTC,USD,609.8740234375,48679400.0,9682008336.58
2016-09-19 23:59:59,Bitcoin,BTC,USD,609.226989746094,54796400.0,9672709263.54
2016-09-20 23:59:59,Bitcoin,BTC,USD,608.31201171875,72710896.0,9659269452.1
2016-09-21 23:59:59,Bitcoin,BTC,USD,597.148986816406,82776200.0,9483211004.99
2016-09-22 23:59:59,Bitcoin,BTC,USD,596.297973632812,67085300.0,9470698214.62
2016-09-23 23:59:59,Bitcoin,BTC,USD,602.841979980469,51067000.0,9575631548.62
2016-09-24 23:59:59,Bitcoin,BTC,USD,602.625,35359500.0,9573385117.5
2016-09-25 23:59:59,Bitcoin,BTC,USD,600.825988769531,33977800.0,9546132575.45
2016-09-26 23:59:59,Bitcoin,BTC,USD,608.043029785156,59153800.0,9661922446.43
2016-09-27 23:59:59,Bitcoin,BTC,USD,606.166015625,49422400.0,9633311305.2
2016-09-28 23:59:59,Bitcoin,BTC,USD,604.72802734375,48722600.0,9611532318.53
2016-09-29 23:59:59,Bitcoin,BTC,USD,605.692993164062,55658600.0,9627902106.24
2016-09-30 23:59:59,Bitcoin,BTC,USD,609.734985351562,56122400.0,9693198750.06
2016-10-01 23:59:59,Bitcoin,BTC,USD,613.982971191406,56357000.0,9761887632.24
2016-10-02 23:59:59,Bitcoin,BTC,USD,610.892028808594,39249800.0,9713776587.02
2016-10-03 23:59:59,Bitcoin,BTC,USD,612.132995605469,46798300.0,9734618878.27
2016-10-04 23:59:59,Bitcoin,BTC,USD,610.203979492188,49801600.0,9705099354.72
2016-10-05 23:59:59,Bitcoin,BTC,USD,612.510986328125,68077504.0,9743018923.52
2016-10-06 23:59:59,Bitcoin,BTC,USD,613.02099609375,56812100.0,9752315688.94
2016-10-07 23:59:59,Bitcoin,BTC,USD,617.120971679688,64071400.0,9818599994.17
2016-10-08 23:59:59,Bitcoin,BTC,USD,619.107971191406,42345900.0,9851461945.58
2016-10-09 23:59:59,Bitcoin,BTC,USD,616.752014160156,39243400.0,9815156617.54
2016-10-10 23:59:59,Bitcoin,BTC,USD,618.994018554688,67481104.0,9851764897.39
2016-10-11 23:59:59,Bitcoin,BTC,USD,641.072021484375,103590000.0,10204214838.5
2016-10-12 23:59:59,Bitcoin,BTC,USD,636.192016601562,92370200.0,10127644783.5
2016-10-13 23:59:59,Bitcoin,BTC,USD,636.786010742188,61620700.0,10138078870.2
2016-10-14 23:59:59,Bitcoin,BTC,USD,640.377990722656,58144600.0,10196303437.0
2016-10-15 23:59:59,Bitcoin,BTC,USD,638.64599609375,39035400.0,10169814231.5
2016-10-16 23:59:59,Bitcoin,BTC,USD,641.630981445312,40298100.0,10218348387.5
2016-10-17 23:59:59,Bitcoin,BTC,USD,639.192993164062,58063600.0,10180488273.5
2016-10-18 23:59:59,Bitcoin,BTC,USD,637.960021972656,65546700.0,10162029114.2
2016-10-19 23:59:59,Bitcoin,BTC,USD,630.52001953125,69381696.0,10044471117.1
2016-10-20 23:59:59,Bitcoin,BTC,USD,630.856994628906,56957300.0,10050854098.8
2016-10-21 23:59:59,Bitcoin,BTC,USD,632.828002929688,55951000.0,10083501602.5
2016-10-22 23:59:59,Bitcoin,BTC,USD,657.294006347656,78556496.0,10474463658.4
